,Time,Event,Part,Process,Machine
49,8.0,Routing Finished,Part4_1,Source4,
50,8.0,Part transferred from Source,Part4_1,Process4,
51,8.0,Started,Part2_0,Process3,M3
52,10.0,Finished,Part3_0,Process4,M4
53,10.0,Finished,Part4_0,Process0,M0
54,10.0,Started,Part4_1,Process4,M4
55,10.0,Started,Part3_0,Process0,M0
56,10.0,Started,Part4_0,Process1,M1
57,11.0,Finished,Part1_0,Process2,M2
58,11.0,Started,Part0_0,Process2,M2
59,13.0,Finished,Part2_0,Process3,M3
60,13.0,Started,Part2_1,Process3,M3
61,14.0,Part1 Created,Part1_1,Source1,
62,14.0,Routing Start,Part1_1,Source1,
63,14.0,Routing Finished,Part1_1,Source1,
64,14.0,Part transferred from Source,Part1_1,Process1,
65,15.0,Finished,Part4_1,Process4,M4
66,15.0,Finished,Part3_0,Process0,M0
67,15.0,Finished,Part4_0,Process1,M1
68,15.0,Part1 Created,Part1_2,Source1,
69,15.0,Routing Start,Part1_2,Source1,
70,15.0,Routing Finished,Part1_2,Source1,
71,15.0,Part transferred from Source,Part1_2,Process1,
72,15.0,Started,Part3_1,Process4,M4
73,15.0,Started,Part1_1,Process1,M1
74,15.0,Started,Part4_1,Process0,M0
75,16.0,Finished,Part0_0,Process2,M2
76,16.0,Started,Part4_0,Process2,M2
77,17.0,Finished,Part1_1,Process1,M1
78,17.0,Started,Part3_0,Process1,M1
79,18.0,Part0 Created,Part0_1,Source0,
80,18.0,Finished,Part2_1,Process3,M3
81,18.0,Routing Start,Part0_1,Source0,
82,18.0,Routing Finished,Part0_1,Source0,
83,18.0,Part transferred from Source,Part0_1,Process0,
84,18.0,Started,Part1_0,Process3,M3
85,19.0,Part3 Created,Part3_2,Source3,
86,19.0,Routing Start,Part3_2,Source3,
87,19.0,Routing Finished,Part3_2,Source3,
88,19.0,Part transferred from Source,Part3_2,Process3,
89,20.0,Finished,Part3_1,Process4,M4
90,20.0,Finished,Part4_1,Process0,M0
91,20.0,Started,Part2_0,Process4,M4
92,20.0,Started,Part0_1,Process0,M0
93,21.0,Finished,Part4_0,Process2,M2
94,21.0,Finished,Part0_1,Process0,M0
95,21.0,Started,Part1_1,Process2,M2
96,21.0,Started,Part3_1,Process0,M0
97,22.0,Part4 Created,Part4_2,Source4,
98,22.0,Finished,Part3_0,Process1,M1
99,22.0,Routing Start,Part4_2,Source4,
100,22.0,Routing Finished,Part4_2,Source4,
101,22.0,Part transferred from Source,Part4_2,Process4,
102,22.0,Started,Part1_2,Process1,M1
103,23.0,Finished,Part1_0,Process3,M3
104,23.0,Started,Part0_0,Process3,M3
105,24.0,Finished,Part1_2,Process1,M1
106,24.0,Started,Part4_1,Process1,M1
107,25.0,Finished,Part2_0,Process4,M4
108,25.0,Started,Part2_1,Process4,M4
109,26.0,Finished,Part1_1,Process2,M2
110,26.0,Finished,Part3_1,Process0,M0
111,26.0,Started,Part3_0,Process2,M2
112,26.0,Started,Part2_0,Process0,M0
113,28.0,Finished,Part0_0,Process3,M3
114,28.0,Started,Part3_2,Process3,M3
115,29.0,Finished,Part4_1,Process1,M1
116,29.0,Started,Part0_1,Process1,M1
117,30.0,Finished,Part2_1,Process4,M4
118,30.0,Started,Part4_2,Process4,M4
119,31.0,Finished,Part3_0,Process2,M2
120,31.0,Finished,Part2_0,Process0,M0
121,31.0,Completed,Part3_0,Sink,
122,31.0,Started,Part1_2,Process2,M2
123,31.0,Started,Part2_1,Process0,M0
124,32.0,Finished,Part3_2,Process3,M3
125,32.0,Started,Part4_0,Process3,M3
126,33.0,Part3 Created,Part3_3,Source3,
127,33.0,Routing Start,Part3_3,Source3,
128,33.0,Routing Finished,Part3_3,Source3,
129,33.0,Part transferred from Source,Part3_3,Process3,
130,34.0,Part0 Created,Part0_2,Source0,
131,34.0,Finished,Part0_1,Process1,M1
132,34.0,Routing Start,Part0_2,Source0,
133,34.0,Routing Finished,Part0_2,Source0,
134,34.0,Part transferred from Source,Part0_2,Process0,
135,34.0,Started,Part3_1,Process1,M1
136,35.0,Finished,Part4_2,Process4,M4
137,35.0,Part3 Created,Part3_4,Source3,
138,35.0,Routing Start,Part3_4,Source3,
139,35.0,Routing Finished,Part3_4,Source3,
140,35.0,Part transferred from Source,Part3_4,Process3,
141,35.0,Started,Part1_0,Process4,M4
142,36.0,Finished,Part1_2,Process2,M2
143,36.0,Finished,Part2_1,Process0,M0
144,36.0,Started,Part4_1,Process2,M2
145,36.0,Started,Part0_2,Process0,M0
146,37.0,Finished,Part4_0,Process3,M3
147,37.0,Finished,Part0_2,Process0,M0
148,37.0,Completed,Part4_0,Sink,
149,37.0,Started,Part1_1,Process3,M3
150,37.0,Started,Part4_2,Process0,M0
151,39.0,Finished,Part3_1,Process1,M1
152,39.0,Started,Part2_0,Process1,M1
153,40.0,Part4 Created,Part4_3,Source4,
154,40.0,Finished,Part1_0,Process4,M4
155,40.0,Routing Start,Part4_3,Source4,
156,40.0,Routing Finished,Part4_3,Source4,
157,40.0,Part transferred from Source,Part4_3,Process4,
158,40.0,Started,Part0_0,Process4,M4
159,41.0,Finished,Part4_1,Process2,M2
160,41.0,Started,Part0_1,Process2,M2
161,42.0,Part2 Created,Part2_2,Source2,
162,42.0,Part0 Created,Part0_3,Source0,
163,42.0,Finished,Part1_1,Process3,M3
164,42.0,Finished,Part4_2,Process0,M0
165,42.0,Routing Start,Part2_2,Source2,
166,42.0,Routing Start,Part0_3,Source0,
167,42.0,Routing Finished,Part2_2,Source2,
168,42.0,Part transferred from Source,Part2_2,Process2,
169,42.0,Routing Finished,Part0_3,Source0,
170,42.0,Part transferred from Source,Part0_3,Process0,
171,42.0,Started,Part3_3,Process3,M3
172,42.0,Started,Part1_0,Process0,M0
173,43.0,Part3 Created,Part3_5,Source3,
174,43.0,Routing Start,Part3_5,Source3,
175,43.0,Routing Finished,Part3_5,Source3,
176,43.0,Part transferred from Source,Part3_5,Process3,
177,44.0,Finished,Part2_0,Process1,M1
178,44.0,Part4 Created,Part4_4,Source4,
179,44.0,Completed,Part2_0,Sink,
180,44.0,Routing Start,Part4_4,Source4,
181,44.0,Routing Finished,Part4_4,Source4,
182,44.0,Part transferred from Source,Part4_4,Process4,
183,44.0,Started,Part2_1,Process1,M1
184,45.0,Finished,Part0_0,Process4,M4
185,45.0,Completed,Part0_0,Sink,
186,45.0,Started,Part3_2,Process4,M4
187,46.0,Finished,Part0_1,Process2,M2
188,46.0,Finished,Part3_3,Process3,M3
189,46.0,Started,Part3_1,Process2,M2
190,46.0,Started,Part3_4,Process3,M3
191,47.0,Part0 Created,Part0_4,Source0,
192,47.0,Finished,Part1_0,Process0,M0
193,47.0,Routing Start,Part0_4,Source0,
194,47.0,Completed,Part1_0,Sink,
195,47.0,Routing Finished,Part0_4,Source0,
196,47.0,Part transferred from Source,Part0_4,Process0,
197,47.0,Started,Part0_3,Process0,M0
198,48.0,Finished,Part0_3,Process0,M0
199,48.0,Started,Part0_4,Process0,M0
200,49.0,Finished,Part2_1,Process1,M1
201,49.0,Finished,Part0_4,Process0,M0
202,49.0,Completed,Part2_1,Sink,
203,49.0,Started,Part0_2,Process1,M1
204,50.0,Finished,Part3_2,Process4,M4
205,50.0,Finished,Part3_4,Process3,M3
206,50.0,Started,Part4_3,Process4,M4
207,50.0,Started,Part1_2,Process3,M3
208,50.0,Started,Part3_2,Process0,M0
209,51.0,Finished,Part3_1,Process2,M2
210,51.0,Completed,Part3_1,Sink,
211,51.0,Started,Part2_2,Process2,M2
212,53.0,Part2 Created,Part2_3,Source2,
213,53.0,Routing Start,Part2_3,Source2,
214,53.0,Routing Finished,Part2_3,Source2,
215,53.0,Part transferred from Source,Part2_3,Process2,
216,54.0,Finished,Part0_2,Process1,M1
217,54.0,Finished,Part2_2,Process2,M2
218,54.0,Started,Part4_2,Process1,M1
219,54.0,Started,Part2_3,Process2,M2
220,55.0,Part3 Created,Part3_6,Source3,
221,55.0,Finished,Part4_3,Process4,M4
222,55.0,Finished,Part1_2,Process3,M3
223,55.0,Finished,Part3_2,Process0,M0
224,55.0,Part2 Created,Part2_4,Source2,
225,55.0,Routing Start,Part3_6,Source3,
226,55.0,Routing Start,Part2_4,Source2,
227,55.0,Routing Finished,Part3_6,Source3,
228,55.0,Part transferred from Source,Part3_6,Process3,
229,55.0,Routing Finished,Part2_4,Source2,
230,55.0,Part transferred from Source,Part2_4,Process2,
231,55.0,Started,Part1_1,Process4,M4
232,55.0,Started,Part4_1,Process3,M3
233,55.0,Started,Part4_3,Process0,M0
234,57.0,Finished,Part2_3,Process2,M2
235,57.0,Started,Part0_2,Process2,M2
236,59.0,Finished,Part4_2,Process1,M1
237,59.0,Started,Part0_3,Process1,M1
238,60.0,Finished,Part1_1,Process4,M4
239,60.0,Finished,Part4_1,Process3,M3
240,60.0,Finished,Part4_3,Process0,M0
241,60.0,Completed,Part4_1,Sink,
242,60.0,Started,Part4_4,Process4,M4
243,60.0,Started,Part3_5,Process3,M3
244,60.0,Started,Part1_1,Process0,M0
245,61.0,Part4 Created,Part4_5,Source4,
246,61.0,Routing Start,Part4_5,Source4,
247,61.0,Routing Finished,Part4_5,Source4,
248,61.0,Part transferred from Source,Part4_5,Process4,
249,62.0,Part0 Created,Part0_5,Source0,
250,62.0,Finished,Part0_2,Process2,M2
251,62.0,Routing Start,Part0_5,Source0,
252,62.0,Routing Finished,Part0_5,Source0,
253,62.0,Part transferred from Source,Part0_5,Process0,
254,62.0,Started,Part2_4,Process2,M2
255,64.0,Finished,Part0_3,Process1,M1
256,64.0,Finished,Part3_5,Process3,M3
257,64.0,Started,Part0_4,Process1,M1
258,64.0,Started,Part0_1,Process3,M3
259,65.0,Finished,Part4_4,Process4,M4
260,65.0,Finished,Part1_1,Process0,M0
261,65.0,Finished,Part2_4,Process2,M2
262,65.0,Completed,Part1_1,Sink,
263,65.0,Started,Part3_3,Process4,M4
264,65.0,Started,Part0_5,Process0,M0
265,65.0,Started,Part4_2,Process2,M2
266,66.0,Finished,Part0_5,Process0,M0
267,66.0,Started,Part4_4,Process0,M0
268,69.0,Finished,Part0_4,Process1,M1
269,69.0,Finished,Part0_1,Process3,M3
270,69.0,Started,Part3_2,Process1,M1
271,69.0,Started,Part2_2,Process3,M3
272,70.0,Part3 Created,Part3_7,Source3,
273,70.0,Finished,Part3_3,Process4,M4
274,70.0,Finished,Part4_2,Process2,M2
275,70.0,Routing Start,Part3_7,Source3,
276,70.0,Routing Finished,Part3_7,Source3,
277,70.0,Part transferred from Source,Part3_7,Process3,
278,70.0,Started,Part3_4,Process4,M4
279,70.0,Started,Part0_3,Process2,M2
280,71.0,Finished,Part4_4,Process0,M0
281,71.0,Started,Part3_3,Process0,M0
282,73.0,Part0 Created,Part0_6,Source0,
283,73.0,Routing Start,Part0_6,Source0,
284,73.0,Routing Finished,Part0_6,Source0,
285,73.0,Part transferred from Source,Part0_6,Process0,
286,74.0,Part2 Created,Part2_5,Source2,
287,74.0,Finished,Part3_2,Process1,M1
288,74.0,Finished,Part2_2,Process3,M3
289,74.0,Part0 Created,Part0_7,Source0,
290,74.0,Routing Start,Part2_5,Source2,
291,74.0,Routing Start,Part0_7,Source0,
292,74.0,Routing Finished,Part2_5,Source2,
293,74.0,Part transferred from Source,Part2_5,Process2,
294,74.0,Routing Finished,Part0_7,Source0,
295,74.0,Part transferred from Source,Part0_7,Process0,
296,74.0,Started,Part4_3,Process1,M1
297,74.0,Started,Part3_6,Process3,M3
298,75.0,Part1 Created,Part1_3,Source1,
299,75.0,Part3 Created,Part3_8,Source3,
300,75.0,Finished,Part3_4,Process4,M4
301,75.0,Finished,Part0_3,Process2,M2
302,75.0,Routing Start,Part1_3,Source1,
303,75.0,Routing Start,Part3_8,Source3,
304,75.0,Routing Finished,Part1_3,Source1,
305,75.0,Part transferred from Source,Part1_3,Process1,
306,75.0,Routing Finished,Part3_8,Source3,
307,75.0,Part transferred from Source,Part3_8,Process3,
308,75.0,Started,Part1_2,Process4,M4
309,75.0,Started,Part0_4,Process2,M2
310,76.0,Finished,Part3_3,Process0,M0
311,76.0,Part2 Created,Part2_6,Source2,
312,76.0,Routing Start,Part2_6,Source2,
313,76.0,Routing Finished,Part2_6,Source2,
314,76.0,Part transferred from Source,Part2_6,Process2,
315,76.0,Started,Part0_6,Process0,M0
316,77.0,Part4 Created,Part4_6,Source4,
317,77.0,Finished,Part0_6,Process0,M0
318,77.0,Routing Start,Part4_6,Source4,
319,77.0,Routing Finished,Part4_6,Source4,
320,77.0,Part transferred from Source,Part4_6,Process4,
321,77.0,Started,Part0_7,Process0,M0
322,78.0,Part0 Created,Part0_8,Source0,
323,78.0,Finished,Part3_6,Process3,M3
324,78.0,Finished,Part0_7,Process0,M0
325,78.0,Routing Start,Part0_8,Source0,
326,78.0,Routing Finished,Part0_8,Source0,
327,78.0,Part transferred from Source,Part0_8,Process0,
328,78.0,Started,Part2_3,Process3,M3
329,78.0,Started,Part3_4,Process0,M0
330,79.0,Finished,Part4_3,Process1,M1
331,79.0,Started,Part0_5,Process1,M1
332,80.0,Finished,Part1_2,Process4,M4
333,80.0,Finished,Part0_4,Process2,M2
334,80.0,Started,Part4_5,Process4,M4
335,80.0,Started,Part2_5,Process2,M2
336,83.0,Finished,Part2_3,Process3,M3
337,83.0,Finished,Part3_4,Process0,M0
338,83.0,Finished,Part2_5,Process2,M2
339,83.0,Started,Part0_2,Process3,M3
340,83.0,Started,Part0_8,Process0,M0
341,83.0,Started,Part3_2,Process2,M2
342,84.0,Finished,Part0_5,Process1,M1
343,84.0,Finished,Part0_8,Process0,M0
344,84.0,Started,Part4_4,Process1,M1
345,84.0,Started,Part1_2,Process0,M0
346,85.0,Finished,Part4_5,Process4,M4
347,85.0,Started,Part3_5,Process4,M4
348,87.0,Part4 Created,Part4_7,Source4,
349,87.0,Part0 Created,Part0_9,Source0,
350,87.0,Routing Start,Part4_7,Source4,
351,87.0,Routing Start,Part0_9,Source0,
352,87.0,Routing Finished,Part4_7,Source4,
353,87.0,Part transferred from Source,Part4_7,Process4,
354,87.0,Routing Finished,Part0_9,Source0,
355,87.0,Part transferred from Source,Part0_9,Process0,
356,88.0,Finished,Part0_2,Process3,M3
357,88.0,Finished,Part3_2,Process2,M2
358,88.0,Completed,Part3_2,Sink,
359,88.0,Started,Part2_4,Process3,M3
360,88.0,Started,Part2_6,Process2,M2
361,89.0,Finished,Part4_4,Process1,M1
362,89.0,Finished,Part1_2,Process0,M0
363,89.0,Part0 Created,Part0_10,Source0,
364,89.0,Completed,Part1_2,Sink,
365,89.0,Routing Start,Part0_10,Source0,
366,89.0,Routing Finished,Part0_10,Source0,
367,89.0,Part transferred from Source,Part0_10,Process0,
368,89.0,Started,Part1_3,Process1,M1
369,89.0,Started,Part4_5,Process0,M0
370,90.0,Finished,Part3_5,Process4,M4
371,90.0,Started,Part0_1,Process4,M4
372,91.0,Finished,Part2_6,Process2,M2
373,91.0,Finished,Part1_3,Process1,M1
374,91.0,Started,Part4_3,Process2,M2
375,91.0,Started,Part3_3,Process1,M1
376,93.0,Finished,Part2_4,Process3,M3
377,93.0,Started,Part3_7,Process3,M3
378,94.0,Finished,Part4_5,Process0,M0
379,94.0,Started,Part0_9,Process0,M0
380,95.0,Finished,Part0_1,Process4,M4
381,95.0,Finished,Part0_9,Process0,M0
382,95.0,Completed,Part0_1,Sink,
383,95.0,Started,Part2_2,Process4,M4
384,95.0,Started,Part0_10,Process0,M0
385,96.0,Finished,Part4_3,Process2,M2
386,96.0,Finished,Part3_3,Process1,M1
387,96.0,Finished,Part0_10,Process0,M0
388,96.0,Started,Part0_5,Process2,M2
389,96.0,Started,Part0_6,Process1,M1
390,96.0,Started,Part3_5,Process0,M0
391,97.0,Finished,Part3_7,Process3,M3
392,97.0,Started,Part4_2,Process3,M3
