,Time,Event,Part,Process,Machine
49,6.0,Routing Start,Part1_1,Source1,
50,6.0,Routing Start,Part3_1,Source3,
51,6.0,Routing Finished,Part1_1,Source1,
52,6.0,Part transferred from Source,Part1_1,Process1,
53,6.0,Routing Finished,Part3_1,Source3,
54,6.0,Part transferred from Source,Part3_1,Process3,
55,7.0,Finished,Part0_0,Process1,M1
56,7.0,Started,Part0_1,Process1,M1
57,8.0,Finished,Part1_0,Process2,M2
58,8.0,Started,Part0_0,Process2,M2
59,9.0,Finished,Part2_0,Process3,M3
60,9.0,Started,Part3_1,Process3,M3
61,10.0,Finished,Part3_0,Process4,M4
62,10.0,Finished,Part4_0,Process0,M0
63,10.0,Started,Part2_0,Process4,M4
64,10.0,Started,Part3_0,Process0,M0
65,12.0,Finished,Part0_1,Process1,M1
66,12.0,Started,Part0_2,Process1,M1
67,13.0,Finished,Part0_0,Process2,M2
68,13.0,Finished,Part3_1,Process3,M3
69,13.0,Started,Part0_1,Process2,M2
70,13.0,Started,Part1_0,Process3,M3
71,15.0,Part2 Created,Part2_1,Source2,
72,15.0,Finished,Part2_0,Process4,M4
73,15.0,Finished,Part3_0,Process0,M0
74,15.0,Routing Start,Part2_1,Source2,
75,15.0,Routing Finished,Part2_1,Source2,
76,15.0,Part transferred from Source,Part2_1,Process2,
77,15.0,Started,Part3_1,Process4,M4
78,15.0,Started,Part2_0,Process0,M0
79,17.0,Finished,Part0_2,Process1,M1
80,17.0,Started,Part1_1,Process1,M1
81,18.0,Finished,Part0_1,Process2,M2
82,18.0,Finished,Part1_0,Process3,M3
83,18.0,Started,Part2_1,Process2,M2
84,18.0,Started,Part0_0,Process3,M3
85,19.0,Finished,Part1_1,Process1,M1
86,19.0,Started,Part4_0,Process1,M1
87,20.0,Part3 Created,Part3_2,Source3,
88,20.0,Finished,Part3_1,Process4,M4
89,20.0,Finished,Part2_0,Process0,M0
90,20.0,Routing Start,Part3_2,Source3,
91,20.0,Routing Finished,Part3_2,Source3,
92,20.0,Part transferred from Source,Part3_2,Process3,
93,20.0,Started,Part1_0,Process4,M4
94,20.0,Started,Part3_1,Process0,M0
95,21.0,Finished,Part2_1,Process2,M2
96,21.0,Started,Part0_2,Process2,M2
97,22.0,Part0 Created,Part0_3,Source0,
98,22.0,Routing Start,Part0_3,Source0,
99,22.0,Routing Finished,Part0_3,Source0,
100,22.0,Part transferred from Source,Part0_3,Process0,
101,23.0,Finished,Part0_0,Process3,M3
102,23.0,Started,Part0_1,Process3,M3
103,24.0,Finished,Part4_0,Process1,M1
104,24.0,Started,Part3_0,Process1,M1
105,25.0,Finished,Part1_0,Process4,M4
106,25.0,Finished,Part3_1,Process0,M0
107,25.0,Started,Part0_0,Process4,M4
108,25.0,Started,Part0_3,Process0,M0
109,26.0,Finished,Part0_2,Process2,M2
110,26.0,Finished,Part0_3,Process0,M0
111,26.0,Started,Part1_1,Process2,M2
112,26.0,Started,Part1_0,Process0,M0
113,28.0,Finished,Part0_1,Process3,M3
114,28.0,Started,Part3_2,Process3,M3
115,29.0,Finished,Part3_0,Process1,M1
116,29.0,Started,Part2_0,Process1,M1
117,30.0,Finished,Part0_0,Process4,M4
118,30.0,Completed,Part0_0,Sink,
119,30.0,Started,Part0_1,Process4,M4
120,31.0,Part2 Created,Part2_2,Source2,
121,31.0,Finished,Part1_1,Process2,M2
122,31.0,Finished,Part1_0,Process0,M0
123,31.0,Routing Start,Part2_2,Source2,
124,31.0,Completed,Part1_0,Sink,
125,31.0,Routing Finished,Part2_2,Source2,
126,31.0,Part transferred from Source,Part2_2,Process2,
127,31.0,Started,Part4_0,Process2,M2
128,32.0,Finished,Part3_2,Process3,M3
129,32.0,Started,Part2_1,Process3,M3
130,34.0,Finished,Part2_0,Process1,M1
131,34.0,Completed,Part2_0,Sink,
132,34.0,Started,Part3_1,Process1,M1
133,35.0,Finished,Part0_1,Process4,M4
134,35.0,Completed,Part0_1,Sink,
135,35.0,Started,Part3_2,Process4,M4
136,36.0,Finished,Part4_0,Process2,M2
137,36.0,Started,Part3_0,Process2,M2
138,37.0,Finished,Part2_1,Process3,M3
139,37.0,Started,Part0_2,Process3,M3
140,39.0,Finished,Part3_1,Process1,M1
141,39.0,Started,Part0_3,Process1,M1
142,40.0,Finished,Part3_2,Process4,M4
143,40.0,Started,Part2_1,Process4,M4
144,40.0,Started,Part3_2,Process0,M0
145,41.0,Finished,Part3_0,Process2,M2
146,41.0,Completed,Part3_0,Sink,
147,41.0,Started,Part2_2,Process2,M2
148,42.0,Finished,Part0_2,Process3,M3
149,42.0,Started,Part1_1,Process3,M3
150,44.0,Finished,Part0_3,Process1,M1
151,44.0,Finished,Part2_2,Process2,M2
152,44.0,Started,Part3_1,Process2,M2
153,45.0,Finished,Part2_1,Process4,M4
154,45.0,Finished,Part3_2,Process0,M0
155,45.0,Started,Part0_2,Process4,M4
156,45.0,Started,Part2_1,Process0,M0
157,45.0,Started,Part3_2,Process1,M1
158,47.0,Finished,Part1_1,Process3,M3
159,47.0,Started,Part4_0,Process3,M3
160,49.0,Finished,Part3_1,Process2,M2
161,49.0,Completed,Part3_1,Sink,
162,49.0,Started,Part0_3,Process2,M2
163,50.0,Part1 Created,Part1_2,Source1,
164,50.0,Finished,Part0_2,Process4,M4
165,50.0,Finished,Part2_1,Process0,M0
166,50.0,Finished,Part3_2,Process1,M1
167,50.0,Routing Start,Part1_2,Source1,
168,50.0,Completed,Part0_2,Sink,
169,50.0,Routing Finished,Part1_2,Source1,
170,50.0,Part transferred from Source,Part1_2,Process1,
171,50.0,Started,Part1_1,Process4,M4
172,50.0,Started,Part1_2,Process1,M1
173,51.0,Part3 Created,Part3_3,Source3,
174,51.0,Routing Start,Part3_3,Source3,
175,51.0,Routing Finished,Part3_3,Source3,
176,51.0,Part transferred from Source,Part3_3,Process3,
177,52.0,Finished,Part4_0,Process3,M3
178,52.0,Finished,Part1_2,Process1,M1
179,52.0,Completed,Part4_0,Sink,
180,52.0,Started,Part2_2,Process3,M3
181,52.0,Started,Part2_1,Process1,M1
182,53.0,Part1 Created,Part1_3,Source1,
183,53.0,Routing Start,Part1_3,Source1,
184,53.0,Routing Finished,Part1_3,Source1,
185,53.0,Part transferred from Source,Part1_3,Process1,
186,54.0,Finished,Part0_3,Process2,M2
187,54.0,Started,Part3_2,Process2,M2
188,55.0,Finished,Part1_1,Process4,M4
189,55.0,Started,Part1_1,Process0,M0
190,56.0,Part4 Created,Part4_1,Source4,
191,56.0,Routing Start,Part4_1,Source4,
192,56.0,Routing Finished,Part4_1,Source4,
193,56.0,Part transferred from Source,Part4_1,Process4,
194,56.0,Started,Part4_1,Process4,M4
195,57.0,Finished,Part2_2,Process3,M3
196,57.0,Finished,Part2_1,Process1,M1
197,57.0,Completed,Part2_1,Sink,
198,57.0,Started,Part3_3,Process3,M3
199,57.0,Started,Part1_3,Process1,M1
200,59.0,Finished,Part3_2,Process2,M2
201,59.0,Finished,Part1_3,Process1,M1
202,59.0,Completed,Part3_2,Sink,
203,59.0,Started,Part1_2,Process2,M2
204,60.0,Finished,Part1_1,Process0,M0
205,60.0,Completed,Part1_1,Sink,
206,61.0,Finished,Part4_1,Process4,M4
207,61.0,Finished,Part3_3,Process3,M3
208,61.0,Started,Part2_2,Process4,M4
209,61.0,Started,Part0_3,Process3,M3
210,61.0,Started,Part4_1,Process0,M0
211,64.0,Finished,Part1_2,Process2,M2
212,64.0,Started,Part1_3,Process2,M2
213,66.0,Finished,Part2_2,Process4,M4
214,66.0,Finished,Part0_3,Process3,M3
215,66.0,Finished,Part4_1,Process0,M0
216,66.0,Started,Part3_3,Process4,M4
217,66.0,Started,Part1_2,Process3,M3
218,66.0,Started,Part2_2,Process0,M0
219,66.0,Started,Part4_1,Process1,M1
220,69.0,Finished,Part1_3,Process2,M2
221,70.0,Part3 Created,Part3_4,Source3,
222,70.0,Part1 Created,Part1_4,Source1,
223,70.0,Routing Start,Part3_4,Source3,
224,70.0,Routing Start,Part1_4,Source1,
225,70.0,Routing Finished,Part3_4,Source3,
226,70.0,Part transferred from Source,Part3_4,Process3,
227,70.0,Routing Finished,Part1_4,Source1,
228,70.0,Part transferred from Source,Part1_4,Process1,
229,71.0,Finished,Part3_3,Process4,M4
230,71.0,Finished,Part1_2,Process3,M3
231,71.0,Finished,Part2_2,Process0,M0
232,71.0,Finished,Part4_1,Process1,M1
233,71.0,Started,Part0_3,Process4,M4
234,71.0,Started,Part1_3,Process3,M3
235,71.0,Started,Part1_4,Process1,M1
236,71.0,Started,Part3_3,Process0,M0
237,71.0,Started,Part4_1,Process2,M2
238,73.0,Finished,Part1_4,Process1,M1
239,73.0,Started,Part2_2,Process1,M1
240,76.0,Finished,Part0_3,Process4,M4
241,76.0,Finished,Part1_3,Process3,M3
242,76.0,Finished,Part3_3,Process0,M0
243,76.0,Finished,Part4_1,Process2,M2
244,76.0,Completed,Part0_3,Sink,
245,76.0,Started,Part1_2,Process4,M4
246,76.0,Started,Part3_4,Process3,M3
247,76.0,Started,Part1_4,Process2,M2
248,78.0,Finished,Part2_2,Process1,M1
249,78.0,Completed,Part2_2,Sink,
250,78.0,Started,Part3_3,Process1,M1
251,80.0,Finished,Part3_4,Process3,M3
252,80.0,Started,Part4_1,Process3,M3
253,81.0,Finished,Part1_2,Process4,M4
254,81.0,Finished,Part1_4,Process2,M2
255,81.0,Started,Part1_3,Process4,M4
256,81.0,Started,Part1_2,Process0,M0
257,83.0,Finished,Part3_3,Process1,M1
258,83.0,Started,Part3_3,Process2,M2
259,85.0,Finished,Part4_1,Process3,M3
260,85.0,Completed,Part4_1,Sink,
261,85.0,Started,Part1_4,Process3,M3
262,86.0,Finished,Part1_3,Process4,M4
263,86.0,Finished,Part1_2,Process0,M0
264,86.0,Completed,Part1_2,Sink,
265,86.0,Started,Part3_4,Process4,M4
266,86.0,Started,Part1_3,Process0,M0
267,88.0,Finished,Part3_3,Process2,M2
268,88.0,Completed,Part3_3,Sink,
269,90.0,Finished,Part1_4,Process3,M3
270,91.0,Part4 Created,Part4_2,Source4,
271,91.0,Finished,Part3_4,Process4,M4
272,91.0,Finished,Part1_3,Process0,M0
273,91.0,Routing Start,Part4_2,Source4,
274,91.0,Completed,Part1_3,Sink,
275,91.0,Routing Finished,Part4_2,Source4,
276,91.0,Part transferred from Source,Part4_2,Process4,
277,91.0,Started,Part1_4,Process4,M4
278,91.0,Started,Part3_4,Process0,M0
279,92.0,Part2 Created,Part2_3,Source2,
280,92.0,Routing Start,Part2_3,Source2,
281,92.0,Routing Finished,Part2_3,Source2,
282,92.0,Part transferred from Source,Part2_3,Process2,
283,92.0,Started,Part2_3,Process2,M2
284,95.0,Finished,Part2_3,Process2,M2
285,95.0,Started,Part2_3,Process3,M3
286,96.0,Finished,Part1_4,Process4,M4
287,96.0,Finished,Part3_4,Process0,M0
288,96.0,Started,Part4_2,Process4,M4
289,96.0,Started,Part1_4,Process0,M0
290,96.0,Started,Part3_4,Process1,M1
291,99.0,Part2 Created,Part2_4,Source2,
292,99.0,Routing Start,Part2_4,Source2,
293,99.0,Routing Finished,Part2_4,Source2,
294,99.0,Part transferred from Source,Part2_4,Process2,
295,99.0,Started,Part2_4,Process2,M2
